Date,Price,Load_F,Gen_F_Tot,Gen_F_Sol,Gen_F_W_ON
2020-01-17 00:00:00,30.87,28368.0,28263.0,16.0,10478.0
2020-01-17 01:00:00,29.48,26265.0,27575.0,7.0,10274.0
2020-01-17 02:00:00,26.86,24963.0,27210.0,8.0,10042.0
2020-01-17 03:00:00,25.71,24427.0,26813.0,6.0,9841.0
2020-01-17 04:00:00,26.01,24302.0,26556.0,6.0,9725.0
2020-01-17 05:00:00,27.97,25003.0,26562.0,4.0,9630.0
2020-01-17 06:00:00,31.09,27824.0,27283.0,4.0,9586.0
2020-01-17 07:00:00,40.25,32634.0,29000.0,4.0,9333.0
2020-01-17 08:00:00,43.8,35392.0,30198.0,60.0,9056.0
2020-01-17 09:00:00,43.19,36340.0,31033.0,799.0,8808.0
2020-01-17 10:00:00,43.68,36859.0,32074.0,2098.0,9001.0
2020-01-17 11:00:00,42.72,36474.0,33473.0,3139.0,9285.0
2020-01-17 12:00:00,41.37,35796.0,34332.0,3800.0,9626.0
2020-01-17 13:00:00,39.98,35474.0,34641.0,4249.0,9226.0
2020-01-17 14:00:00,39.02,34248.0,34335.0,4077.0,8687.0
2020-01-17 15:00:00,39.11,33387.0,33347.0,3674.0,8238.0
2020-01-17 16:00:00,41.37,32980.0,31637.0,2760.0,7197.0
2020-01-17 17:00:00,43.98,33177.0,29368.0,1180.0,6207.0
2020-01-17 18:00:00,47.11,34863.0,29194.0,211.0,5301.0
2020-01-17 19:00:00,49.73,35948.0,29631.0,22.0,4872.0
2020-01-17 20:00:00,51.75,36144.0,29434.0,16.0,4486.0
2020-01-17 21:00:00,50.3,35510.0,28381.0,14.0,4140.0
2020-01-17 22:00:00,46.16,33202.0,26139.0,9.0,3721.0
2020-01-17 23:00:00,44.01,30367.0,24059.0,14.0,3385.0
2020-01-18 00:00:00,45.0,28285.0,22644.0,11.0,2844.0
2020-01-18 01:00:00,42.14,26165.0,21891.0,11.0,2946.0
2020-01-18 02:00:00,37.81,24705.0,20761.0,13.0,3135.0
2020-01-18 03:00:00,37.2,23921.0,20295.0,13.0,3384.0
2020-01-18 04:00:00,33.0,23593.0,20384.0,0.0,3694.0
2020-01-18 05:00:00,32.05,23557.0,20895.0,11.0,4111.0
2020-01-18 06:00:00,33.63,24324.0,21177.0,10.0,4440.0
2020-01-18 07:00:00,37.2,26178.0,22262.0,9.0,4918.0
2020-01-18 08:00:00,37.74,27897.0,24384.0,55.0,5517.0
2020-01-18 09:00:00,38.92,30394.0,25787.0,434.0,6134.0
2020-01-18 10:00:00,40.0,32361.0,26842.0,871.0,6696.0
2020-01-18 11:00:00,39.3,32587.0,27760.0,1054.0,7338.0
2020-01-18 12:00:00,39.59,32225.0,28263.0,1272.0,8158.0
2020-01-18 13:00:00,37.86,32200.0,28097.0,1454.0,8791.0
2020-01-18 14:00:00,35.69,31661.0,28442.0,1410.0,9250.0
2020-01-18 15:00:00,35.69,30443.0,28825.0,1184.0,9694.0
2020-01-18 16:00:00,37.41,29594.0,28706.0,832.0,9787.0
2020-01-18 17:00:00,41.3,29661.0,28769.0,299.0,9809.0
2020-01-18 18:00:00,43.04,31608.0,28751.0,54.0,9893.0
2020-01-18 19:00:00,41.91,32967.0,29108.0,5.0,9846.0
2020-01-18 20:00:00,39.81,33587.0,28677.0,4.0,9670.0
2020-01-18 21:00:00,39.19,33308.0,27704.0,5.0,9593.0
2020-01-18 22:00:00,37.92,31539.0,27308.0,5.0,9554.0
2020-01-18 23:00:00,35.69,29166.0,27097.0,2.0,9611.0
2020-01-19 00:00:00,33.33,26116.0,25922.0,4.0,9905.0
2020-01-19 01:00:00,30.98,24053.0,26292.0,4.0,10304.0
2020-01-19 02:00:00,29.9,22631.0,26861.0,14.0,10629.0
2020-01-19 03:00:00,28.79,21804.0,26840.0,19.0,10999.0
2020-01-19 04:00:00,27.71,21413.0,27333.0,24.0,11995.0
2020-01-19 05:00:00,27.26,21464.0,28437.0,18.0,12993.0
2020-01-19 06:00:00,26.5,22061.0,29582.0,20.0,14132.0
2020-01-19 07:00:00,25.8,23150.0,30414.0,13.0,14585.0
2020-01-19 08:00:00,26.8,24115.0,30901.0,57.0,14834.0
2020-01-19 09:00:00,28.51,26227.0,31723.0,679.0,15013.0
2020-01-19 10:00:00,29.5,28582.0,33477.0,1796.0,15089.0
2020-01-19 11:00:00,29.4,29727.0,34520.0,2703.0,15161.0
2020-01-19 12:00:00,28.8,29555.0,35235.0,3181.0,15200.0
2020-01-19 13:00:00,29.4,29895.0,35468.0,3209.0,15173.0
2020-01-19 14:00:00,28.51,29842.0,35722.0,3075.0,15199.0
2020-01-19 15:00:00,28.3,28475.0,34777.0,2679.0,15204.0
2020-01-19 16:00:00,28.0,27625.0,34090.0,2019.0,15263.0
2020-01-19 17:00:00,28.28,27702.0,32995.0,977.0,15285.0
2020-01-19 18:00:00,29.9,29829.0,33064.0,187.0,15308.0
2020-01-19 19:00:00,35.0,31448.0,33844.0,34.0,15372.0
2020-01-19 20:00:00,37.43,32684.0,34177.0,23.0,15352.0
2020-01-19 21:00:00,36.74,32610.0,34233.0,17.0,15395.0
2020-01-19 22:00:00,30.5,31309.0,34424.0,13.0,15351.0
2020-01-19 23:00:00,29.01,28674.0,33242.0,8.0,15308.0
2020-01-20 00:00:00,28.51,26205.0,32533.0,8.0,14563.0
2020-01-20 01:00:00,25.5,24115.0,32153.0,7.0,14590.0
2020-01-20 02:00:00,18.0,23023.0,31871.0,7.0,14586.0
2020-01-20 03:00:00,14.0,22518.0,31359.0,9.0,14536.0
2020-01-20 04:00:00,14.0,22600.0,31402.0,9.0,14485.0
2020-01-20 05:00:00,21.01,23548.0,31714.0,9.0,14380.0
2020-01-20 06:00:00,28.51,26796.0,32135.0,9.0,14318.0
2020-01-20 07:00:00,37.21,31997.0,33823.0,10.0,14233.0
2020-01-20 08:00:00,39.93,35722.0,35422.0,40.0,14214.0
2020-01-20 09:00:00,43.01,37123.0,36235.0,481.0,14081.0
2020-01-20 10:00:00,42.01,38320.0,36954.0,1283.0,13964.0
2020-01-20 11:00:00,39.85,38600.0,37566.0,2014.0,13912.0
2020-01-20 12:00:00,39.69,38439.0,37511.0,2483.0,13896.0
2020-01-20 13:00:00,39.98,38424.0,37240.0,2660.0,13928.0
2020-01-20 14:00:00,39.23,37468.0,36966.0,2566.0,13910.0
2020-01-20 15:00:00,38.93,36748.0,36654.0,2266.0,13877.0
2020-01-20 16:00:00,39.36,36349.0,35813.0,1722.0,13932.0
2020-01-20 17:00:00,39.85,36435.0,35133.0,861.0,13968.0
2020-01-20 18:00:00,45.32,38095.0,36082.0,205.0,13969.0
2020-01-20 19:00:00,50.7,39318.0,37038.0,29.0,13898.0
2020-01-20 20:00:00,48.68,39740.0,36313.0,20.0,13786.0
2020-01-20 21:00:00,44.35,38585.0,34517.0,13.0,13627.0
2020-01-20 22:00:00,41.74,35149.0,33414.0,11.0,13477.0
2020-01-20 23:00:00,37.69,31378.0,32130.0,11.0,13219.0
2020-01-21 00:00:00,32.7,28955.0,31296.0,0.0,13370.0
2020-01-21 01:00:00,31.0,26713.0,31148.0,7.0,13281.0
2020-01-21 02:00:00,29.69,25373.0,30338.0,9.0,13225.0
2020-01-21 03:00:00,28.4,24884.0,30155.0,2.0,13222.0
2020-01-21 04:00:00,28.28,24774.0,30246.0,4.0,13347.0
2020-01-21 05:00:00,29.01,25404.0,30489.0,10.0,13380.0
2020-01-21 06:00:00,31.0,28233.0,31557.0,9.0,13413.0
2020-01-21 07:00:00,40.0,33232.0,33763.0,9.0,13488.0
2020-01-21 08:00:00,41.87,36531.0,36398.0,44.0,13430.0
2020-01-21 09:00:00,42.67,37825.0,37292.0,406.0,13399.0
2020-01-21 10:00:00,42.67,38651.0,37940.0,1160.0,13248.0
2020-01-21 11:00:00,42.01,38778.0,38034.0,1846.0,13058.0
2020-01-21 12:00:00,41.92,38472.0,37837.0,2218.0,12886.0
2020-01-21 13:00:00,42.45,38383.0,37656.0,2210.0,12919.0
2020-01-21 14:00:00,41.06,37351.0,37069.0,2045.0,12914.0
2020-01-21 15:00:00,41.04,36740.0,36501.0,1682.0,12891.0
2020-01-21 16:00:00,41.06,36349.0,36081.0,1162.0,12732.0
2020-01-21 17:00:00,41.6,36591.0,35673.0,624.0,12615.0
2020-01-21 18:00:00,43.51,38055.0,36615.0,182.0,12579.0
2020-01-21 19:00:00,50.0,39323.0,37355.0,25.0,12356.0
2020-01-21 20:00:00,49.95,39780.0,37108.0,17.0,12103.0
2020-01-21 21:00:00,46.03,38541.0,35846.0,12.0,11844.0
2020-01-21 22:00:00,42.67,35362.0,34633.0,8.0,11634.0
2020-01-21 23:00:00,37.92,31728.0,32035.0,3.0,11420.0
2020-01-22 00:00:00,38.7,29204.0,28296.0,4.0,10611.0
2020-01-22 01:00:00,36.67,26872.0,27570.0,5.0,10257.0
2020-01-22 02:00:00,35.76,25511.0,26968.0,6.0,9875.0
2020-01-22 03:00:00,33.85,24969.0,26562.0,5.0,9493.0
2020-01-22 04:00:00,33.7,24798.0,26202.0,5.0,9256.0
2020-01-22 05:00:00,35.04,25434.0,26251.0,5.0,8934.0
2020-01-22 06:00:00,40.55,28045.0,28292.0,5.0,8574.0
2020-01-22 07:00:00,49.26,32549.0,32275.0,6.0,8432.0
2020-01-22 08:00:00,52.98,35637.0,34626.0,48.0,8287.0
2020-01-22 09:00:00,53.69,37519.0,35712.0,441.0,8133.0
2020-01-22 10:00:00,53.68,38561.0,36215.0,1238.0,7935.0
2020-01-22 11:00:00,52.48,38939.0,36050.0,1962.0,7708.0
2020-01-22 12:00:00,50.77,38733.0,35242.0,2343.0,7478.0
2020-01-22 13:00:00,49.97,38614.0,33948.0,2459.0,7080.0
2020-01-22 14:00:00,50.0,37337.0,33550.0,2314.0,6662.0
2020-01-22 15:00:00,52.4,36661.0,33804.0,1925.0,6248.0
2020-01-22 16:00:00,53.2,36308.0,33625.0,1387.0,5939.0
2020-01-22 17:00:00,55.08,36551.0,33700.0,576.0,5727.0
2020-01-22 18:00:00,58.1,37753.0,35238.0,151.0,5642.0
2020-01-22 19:00:00,59.58,39080.0,35828.0,20.0,5715.0
2020-01-22 20:00:00,52.52,39520.0,32946.0,13.0,5634.0
2020-01-22 21:00:00,49.26,38171.0,31387.0,8.0,5489.0
2020-01-22 22:00:00,44.48,35175.0,29399.0,7.0,5169.0
2020-01-22 23:00:00,42.79,31578.0,25919.0,6.0,4793.0
2020-01-23 00:00:00,54.01,28509.0,24943.0,6.0,3666.0
2020-01-23 01:00:00,50.0,26351.0,23479.0,8.0,3383.0
2020-01-23 02:00:00,46.22,25134.0,22196.0,10.0,3195.0
2020-01-23 03:00:00,45.97,24661.0,21502.0,3.0,3061.0
2020-01-23 04:00:00,44.94,24579.0,21296.0,4.0,3013.0
2020-01-23 05:00:00,46.16,25295.0,21912.0,10.0,2934.0
2020-01-23 06:00:00,49.0,28038.0,24540.0,9.0,2881.0
2020-01-23 07:00:00,58.74,32915.0,30082.0,10.0,2847.0
2020-01-23 08:00:00,62.48,36144.0,33185.0,53.0,2833.0
2020-01-23 09:00:00,60.98,37311.0,33827.0,630.0,2834.0
2020-01-23 10:00:00,60.11,37909.0,34155.0,1648.0,2756.0
2020-01-23 11:00:00,57.42,37916.0,33767.0,2477.0,2727.0
2020-01-23 12:00:00,55.36,37517.0,32609.0,2907.0,2730.0
2020-01-23 13:00:00,53.68,37469.0,31967.0,3001.0,2790.0
2020-01-23 14:00:00,51.2,36463.0,30934.0,2838.0,2943.0
2020-01-23 15:00:00,53.54,35901.0,31451.0,2396.0,3100.0
2020-01-23 16:00:00,54.75,35638.0,32144.0,1592.0,3285.0
2020-01-23 17:00:00,55.87,35886.0,32420.0,623.0,3564.0
2020-01-23 18:00:00,58.37,37211.0,33564.0,104.0,3968.0
2020-01-23 19:00:00,60.4,38393.0,34937.0,17.0,4264.0
2020-01-23 20:00:00,57.01,38773.0,32987.0,10.0,4439.0
2020-01-23 21:00:00,56.7,37773.0,32474.0,10.0,4652.0
2020-01-23 22:00:00,53.57,34915.0,29893.0,8.0,4732.0
2020-01-23 23:00:00,48.42,31370.0,27824.0,7.0,4766.0
2020-01-24 00:00:00,50.5,28629.0,24889.0,6.0,4686.0
2020-01-24 01:00:00,46.0,26413.0,23408.0,7.0,4533.0
2020-01-24 02:00:00,43.75,25079.0,22189.0,7.0,4288.0
2020-01-24 03:00:00,42.04,24503.0,21623.0,0.0,3972.0
2020-01-24 04:00:00,42.98,24385.0,21469.0,1.0,3712.0
2020-01-24 05:00:00,44.51,25074.0,22021.0,6.0,3412.0
2020-01-24 06:00:00,46.16,27924.0,25072.0,5.0,3127.0
2020-01-24 07:00:00,57.34,32515.0,30280.0,5.0,2927.0
2020-01-24 08:00:00,62.3,35446.0,32452.0,36.0,2754.0
2020-01-24 09:00:00,62.0,36811.0,33737.0,513.0,2588.0
2020-01-24 10:00:00,60.98,37464.0,34118.0,1327.0,2422.0
2020-01-24 11:00:00,58.84,37262.0,33572.0,1970.0,2273.0
2020-01-24 12:00:00,56.61,36885.0,32970.0,2365.0,2201.0
2020-01-24 13:00:00,53.29,36720.0,31971.0,2487.0,2140.0
2020-01-24 14:00:00,52.0,35604.0,30868.0,2316.0,2035.0
2020-01-24 15:00:00,53.06,34727.0,31186.0,1905.0,1969.0
2020-01-24 16:00:00,54.01,34266.0,30851.0,1239.0,1938.0
2020-01-24 17:00:00,57.08,34284.0,31288.0,481.0,1979.0
2020-01-24 18:00:00,60.97,35451.0,32285.0,97.0,2081.0
2020-01-24 19:00:00,59.97,36528.0,31971.0,11.0,2264.0
2020-01-24 20:00:00,57.35,36561.0,31945.0,5.0,2422.0
2020-01-24 21:00:00,59.01,35896.0,30954.0,5.0,2622.0
2020-01-24 22:00:00,55.87,33565.0,29301.0,4.0,2765.0
2020-01-24 23:00:00,52.32,30672.0,26849.0,4.0,2814.0
2020-01-25 00:00:00,51.92,28489.0,24230.0,5.0,2943.0
2020-01-25 01:00:00,49.57,26253.0,23589.0,5.0,2968.0
2020-01-25 02:00:00,46.92,24727.0,22667.0,4.0,2876.0
2020-01-25 03:00:00,45.99,23909.0,21844.0,1.0,2782.0
2020-01-25 04:00:00,44.94,23516.0,21299.0,2.0,2771.0
2020-01-25 05:00:00,44.94,23537.0,21232.0,4.0,2745.0
2020-01-25 06:00:00,44.75,24288.0,22042.0,4.0,2722.0
2020-01-25 07:00:00,41.96,25992.0,22778.0,4.0,2628.0
2020-01-25 08:00:00,42.42,27822.0,23847.0,24.0,2519.0
2020-01-25 09:00:00,44.97,30423.0,26390.0,342.0,2432.0
2020-01-25 10:00:00,48.42,32500.0,27751.0,899.0,2288.0
2020-01-25 11:00:00,48.81,32919.0,28103.0,1369.0,2191.0
2020-01-25 12:00:00,49.87,32533.0,27458.0,1629.0,2084.0
2020-01-25 13:00:00,49.87,32575.0,27565.0,1722.0,2029.0
2020-01-25 14:00:00,49.51,32042.0,27057.0,1641.0,1982.0
2020-01-25 15:00:00,46.61,30773.0,26200.0,1357.0,1854.0
2020-01-25 16:00:00,45.98,29977.0,25322.0,901.0,1613.0
2020-01-25 17:00:00,47.84,29975.0,24646.0,352.0,1379.0
2020-01-25 18:00:00,51.02,31585.0,25818.0,47.0,1252.0
2020-01-25 19:00:00,52.98,32826.0,26914.0,3.0,1257.0
2020-01-25 20:00:00,53.7,33287.0,27634.0,2.0,1333.0
2020-01-25 21:00:00,53.68,33052.0,27573.0,3.0,1471.0
2020-01-25 22:00:00,50.52,31410.0,26809.0,4.0,1692.0
2020-01-25 23:00:00,49.02,28980.0,25151.0,4.0,1997.0
2020-01-26 00:00:00,48.0,26604.0,23464.0,3.0,2138.0
2020-01-26 01:00:00,45.09,24339.0,23097.0,4.0,2538.0
2020-01-26 02:00:00,43.9,22805.0,22120.0,6.0,2909.0
2020-01-26 03:00:00,43.9,21939.0,21053.0,4.0,3364.0
2020-01-26 04:00:00,38.0,21566.0,21310.0,6.0,3809.0
2020-01-26 05:00:00,37.8,21627.0,21623.0,9.0,4191.0
2020-01-26 06:00:00,36.6,22156.0,22840.0,10.0,4659.0
2020-01-26 07:00:00,34.1,23087.0,23206.0,11.0,5060.0
2020-01-26 08:00:00,34.1,23934.0,23661.0,71.0,5313.0
2020-01-26 09:00:00,37.2,26042.0,25044.0,784.0,5503.0
2020-01-26 10:00:00,40.12,28297.0,26735.0,2040.0,5753.0
2020-01-26 11:00:00,41.35,29339.0,28080.0,3086.0,6302.0
2020-01-26 12:00:00,41.86,29327.0,28877.0,3743.0,6874.0
2020-01-26 13:00:00,38.23,29675.0,29392.0,3998.0,7256.0
2020-01-26 14:00:00,36.03,29502.0,29345.0,3941.0,7540.0
2020-01-26 15:00:00,34.56,28262.0,28819.0,3536.0,7650.0
2020-01-26 16:00:00,33.43,27485.0,27580.0,2656.0,7480.0
2020-01-26 17:00:00,39.99,27445.0,26444.0,1275.0,7173.0
2020-01-26 18:00:00,42.0,29307.0,28223.0,296.0,7022.0
2020-01-26 19:00:00,44.43,31161.0,28860.0,52.0,7242.0
2020-01-26 20:00:00,46.03,32424.0,29573.0,31.0,7478.0
2020-01-26 21:00:00,45.05,32587.0,29750.0,26.0,7819.0
2020-01-26 22:00:00,41.82,31286.0,28988.0,20.0,8140.0
2020-01-26 23:00:00,36.6,28682.0,28082.0,17.0,8422.0
2020-01-27 00:00:00,35.3,26024.0,26283.0,12.0,8328.0
2020-01-27 01:00:00,33.28,23967.0,25562.0,14.0,8326.0
2020-01-27 02:00:00,32.0,22817.0,25496.0,17.0,8155.0
2020-01-27 03:00:00,31.6,22294.0,25035.0,17.0,7879.0
2020-01-27 04:00:00,31.6,22355.0,24813.0,18.0,7881.0
2020-01-27 05:00:00,32.11,23280.0,24789.0,17.0,7657.0
2020-01-27 06:00:00,34.7,26491.0,25057.0,16.0,7328.0
2020-01-27 07:00:00,42.2,31447.0,28538.0,16.0,7642.0
2020-01-27 08:00:00,45.73,34887.0,30374.0,109.0,8066.0
2020-01-27 09:00:00,45.5,36276.0,31943.0,916.0,8592.0
2020-01-27 10:00:00,44.68,37097.0,33527.0,2300.0,9195.0
2020-01-27 11:00:00,43.19,37101.0,34649.0,3384.0,9977.0
2020-01-27 12:00:00,42.91,36601.0,35613.0,3974.0,10747.0
2020-01-27 13:00:00,41.91,36243.0,35770.0,3991.0,11342.0
2020-01-27 14:00:00,39.87,35082.0,35554.0,3671.0,11792.0
2020-01-27 15:00:00,38.99,34520.0,35236.0,3091.0,12167.0
2020-01-27 16:00:00,40.01,34236.0,34553.0,2201.0,12315.0
2020-01-27 17:00:00,42.5,34273.0,34521.0,980.0,12371.0
2020-01-27 18:00:00,45.46,35650.0,35371.0,255.0,12465.0
2020-01-27 19:00:00,47.12,37358.0,35665.0,60.0,12671.0
2020-01-27 20:00:00,43.72,38072.0,35363.0,33.0,12907.0
2020-01-27 21:00:00,40.25,36983.0,35033.0,24.0,13089.0
2020-01-27 22:00:00,36.53,33899.0,33670.0,17.0,13083.0
2020-01-27 23:00:00,33.01,30505.0,31778.0,13.0,12977.0
2020-01-28 00:00:00,27.79,27931.0,29896.0,16.0,12888.0
2020-01-28 01:00:00,26.84,25860.0,29220.0,7.0,12607.0
2020-01-28 02:00:00,25.64,24682.0,28871.0,14.0,12329.0
2020-01-28 03:00:00,24.99,24151.0,28349.0,14.0,11854.0
2020-01-28 04:00:00,25.0,24112.0,27976.0,16.0,11371.0
2020-01-28 05:00:00,26.32,24741.0,27581.0,14.0,10832.0
2020-01-28 06:00:00,31.3,27521.0,27672.0,13.0,10302.0
2020-01-28 07:00:00,41.94,32176.0,30147.0,14.0,9825.0
2020-01-28 08:00:00,44.94,35046.0,31823.0,73.0,9344.0
2020-01-28 09:00:00,44.33,36206.0,32325.0,614.0,8953.0
2020-01-28 10:00:00,42.98,36711.0,32721.0,1481.0,9272.0
2020-01-28 11:00:00,42.18,36722.0,33169.0,2197.0,9706.0
2020-01-28 12:00:00,41.89,36367.0,32822.0,2624.0,10231.0
2020-01-28 13:00:00,40.01,36074.0,32825.0,2751.0,10439.0
2020-01-28 14:00:00,38.01,34880.0,32214.0,2641.0,10507.0
2020-01-28 15:00:00,38.51,34281.0,31452.0,2279.0,10318.0
2020-01-28 16:00:00,40.01,33988.0,30673.0,1667.0,9615.0
2020-01-28 17:00:00,41.89,34018.0,30630.0,811.0,8885.0
2020-01-28 18:00:00,44.0,35220.0,30860.0,209.0,8188.0
2020-01-28 19:00:00,48.47,36745.0,31459.0,24.0,7964.0
2020-01-28 20:00:00,51.0,37294.0,31847.0,14.0,7783.0
2020-01-28 21:00:00,47.26,36412.0,31347.0,11.0,7562.0
2020-01-28 22:00:00,44.94,33410.0,29261.0,9.0,7694.0
2020-01-28 23:00:00,43.05,30133.0,27589.0,7.0,7848.0
2020-01-29 00:00:00,42.33,27609.0,25945.0,10.0,7632.0
2020-01-29 01:00:00,31.6,25571.0,25345.0,12.0,7757.0
2020-01-29 02:00:00,31.2,24382.0,25290.0,15.0,7861.0
2020-01-29 03:00:00,30.0,23896.0,24971.0,16.0,7955.0
2020-01-29 04:00:00,29.99,23855.0,24811.0,2.0,7959.0
2020-01-29 05:00:00,31.28,24530.0,24790.0,16.0,7852.0
2020-01-29 06:00:00,35.0,27224.0,25085.0,15.0,7735.0
2020-01-29 07:00:00,42.03,31780.0,28534.0,16.0,7865.0
2020-01-29 08:00:00,44.72,34682.0,30401.0,77.0,8018.0
2020-01-29 09:00:00,44.01,35659.0,31238.0,595.0,8157.0
2020-01-29 10:00:00,43.41,35981.0,32143.0,1465.0,8209.0
2020-01-29 11:00:00,42.71,36093.0,32786.0,2285.0,8238.0
2020-01-29 12:00:00,41.45,35523.0,32595.0,2847.0,8212.0
2020-01-29 13:00:00,41.94,35231.0,32066.0,3066.0,8370.0
2020-01-29 14:00:00,39.77,34108.0,32037.0,2955.0,8533.0
2020-01-29 15:00:00,38.11,33563.0,31862.0,2538.0,8679.0
2020-01-29 16:00:00,39.02,33328.0,31512.0,1795.0,8642.0
2020-01-29 17:00:00,42.79,33385.0,31969.0,757.0,8609.0
2020-01-29 18:00:00,45.01,34603.0,32495.0,171.0,8622.0
2020-01-29 19:00:00,45.1,36233.0,32437.0,40.0,8637.0
2020-01-29 20:00:00,46.47,36670.0,32100.0,23.0,8645.0
2020-01-29 21:00:00,45.05,35838.0,31678.0,19.0,8645.0
2020-01-29 22:00:00,43.03,32911.0,30189.0,14.0,8778.0
2020-01-29 23:00:00,38.49,29775.0,28189.0,12.0,8910.0
2020-01-30 00:00:00,31.9,27309.0,26047.0,9.0,8492.0
2020-01-30 01:00:00,31.0,25326.0,25912.0,11.0,8571.0
2020-01-30 02:00:00,26.9,24178.0,25766.0,14.0,8683.0
2020-01-30 03:00:00,26.2,23651.0,25662.0,2.0,8853.0
2020-01-30 04:00:00,25.9,23616.0,25700.0,1.0,8878.0
2020-01-30 05:00:00,27.01,24243.0,25802.0,16.0,8872.0
2020-01-30 06:00:00,33.15,26947.0,26156.0,15.0,8841.0
2020-01-30 07:00:00,44.27,31405.0,28768.0,16.0,8902.0
2020-01-30 08:00:00,45.17,34036.0,31474.0,92.0,8938.0
2020-01-30 09:00:00,45.29,34861.0,32283.0,717.0,8954.0
2020-01-30 10:00:00,44.1,35199.0,32889.0,1824.0,9072.0
2020-01-30 11:00:00,43.04,35042.0,33095.0,2832.0,9232.0
2020-01-30 12:00:00,41.62,34703.0,32642.0,3253.0,9346.0
2020-01-30 13:00:00,40.08,34643.0,32487.0,3436.0,9138.0
2020-01-30 14:00:00,37.53,33592.0,32080.0,3355.0,9082.0
2020-01-30 15:00:00,35.51,32952.0,32330.0,2936.0,8997.0
2020-01-30 16:00:00,37.38,32670.0,31533.0,2078.0,9007.0
2020-01-30 17:00:00,39.7,32723.0,31022.0,851.0,8991.0
2020-01-30 18:00:00,43.01,33979.0,31850.0,204.0,9015.0
2020-01-30 19:00:00,43.32,35444.0,32114.0,36.0,9080.0
2020-01-30 20:00:00,45.01,36043.0,32404.0,22.0,9144.0
2020-01-30 21:00:00,43.23,35291.0,32009.0,18.0,9095.0
2020-01-30 22:00:00,43.01,32524.0,29748.0,14.0,9099.0
2020-01-30 23:00:00,37.44,29557.0,28052.0,11.0,9068.0
2020-01-31 00:00:00,35.0,26990.0,26481.0,11.0,8626.0
2020-01-31 01:00:00,30.61,25088.0,25913.0,12.0,8601.0
2020-01-31 02:00:00,28.95,23913.0,25840.0,14.0,8507.0
2020-01-31 03:00:00,27.0,23388.0,25336.0,7.0,8392.0
2020-01-31 04:00:00,27.11,23333.0,25101.0,11.0,8156.0
2020-01-31 05:00:00,30.0,23972.0,25026.0,10.0,7844.0
2020-01-31 06:00:00,32.94,26638.0,25144.0,12.0,7462.0
2020-01-31 07:00:00,40.05,30998.0,28529.0,13.0,7173.0
2020-01-31 08:00:00,42.63,33343.0,29655.0,92.0,6930.0
2020-01-31 09:00:00,43.2,34054.0,30602.0,785.0,6712.0
2020-01-31 10:00:00,43.2,34373.0,31420.0,1873.0,6731.0
2020-01-31 11:00:00,42.63,34307.0,32000.0,2728.0,6881.0
2020-01-31 12:00:00,40.07,33945.0,32263.0,3230.0,7098.0
2020-01-31 13:00:00,39.91,33826.0,32383.0,3346.0,7286.0
2020-01-31 14:00:00,39.91,32715.0,31460.0,3205.0,7429.0
2020-01-31 15:00:00,38.27,31886.0,30762.0,2783.0,7493.0
2020-01-31 16:00:00,38.77,31419.0,29809.0,2010.0,7407.0
2020-01-31 17:00:00,40.1,31328.0,29047.0,850.0,7254.0
2020-01-31 18:00:00,41.02,32365.0,29538.0,181.0,7198.0
2020-01-31 19:00:00,41.89,33669.0,30670.0,41.0,7461.0
2020-01-31 20:00:00,41.6,34047.0,30868.0,23.0,7858.0
2020-01-31 21:00:00,40.03,33448.0,30657.0,20.0,8307.0
2020-01-31 22:00:00,37.1,31215.0,28735.0,16.0,8661.0
2020-01-31 23:00:00,31.6,28680.0,27757.0,10.0,8916.0
2020-02-01 00:00:00,26.03,26891.0,26519.0,13.0,9839.0
2020-02-01 01:00:00,24.91,24934.0,26380.0,13.0,10005.0
2020-02-01 02:00:00,22.0,23574.0,25886.0,13.0,10161.0
2020-02-01 03:00:00,20.5,22873.0,25545.0,14.0,10182.0
2020-02-01 04:00:00,18.69,22526.0,25605.0,14.0,10232.0
2020-02-01 05:00:00,20.83,22497.0,25379.0,11.0,10026.0
2020-02-01 06:00:00,23.6,23175.0,24999.0,11.0,9740.0
2020-02-01 07:00:00,25.51,24656.0,24995.0,12.0,9504.0
2020-02-01 08:00:00,25.99,26047.0,25959.0,76.0,9269.0
2020-02-01 09:00:00,30.1,28224.0,26860.0,673.0,9052.0
2020-02-01 10:00:00,32.21,29839.0,28191.0,1649.0,9138.0
2020-02-01 11:00:00,32.21,30006.0,28551.0,2469.0,9403.0
2020-02-01 12:00:00,30.0,29640.0,29392.0,2980.0,9692.0
2020-02-01 13:00:00,29.1,29637.0,29709.0,3285.0,9765.0
2020-02-01 14:00:00,27.8,28905.0,29143.0,3293.0,9637.0
2020-02-01 15:00:00,26.13,27642.0,28249.0,2979.0,9287.0
2020-02-01 16:00:00,28.27,26778.0,26979.0,2404.0,8901.0
2020-02-01 17:00:00,30.03,26493.0,26308.0,1139.0,8448.0
2020-02-01 18:00:00,36.63,27563.0,25896.0,209.0,8219.0
2020-02-01 19:00:00,39.63,29161.0,26450.0,37.0,8291.0
2020-02-01 20:00:00,40.1,30072.0,26991.0,22.0,8470.0
2020-02-01 21:00:00,39.83,30075.0,27100.0,21.0,8618.0
2020-02-01 22:00:00,38.25,28696.0,26539.0,20.0,8614.0
2020-02-01 23:00:00,33.21,26660.0,25749.0,15.0,8526.0
